cliente_id,banda,ingreso_recurrente,edad,antiguedad_laboral,num_productos,score_comportamiento,ratio_deuda_ingreso,meses_ultimo_atraso,default,prob_default
7772,5,7132.5,45,3.08,3,778,0.1,1,0,0.4797
7773,5,3329.43,44,3.44,2,753,0.76,21,0,0.9131
7774,5,8667.32,48,3.29,1,771,0.1,1,0,0.2556
7775,5,9245.42,50,3.47,1,733,0.1,0,0,0.2159
7776,5,9508.96,36,1.81,2,698,0.35,33,0,0.1834
7777,5,5584.5,35,1.2,3,731,0.1,8,0,0.7935
7778,5,4624.81,42,1.05,2,818,0.17,17,0,0.8136
7779,5,6884.42,46,1.89,2,768,0.25,6,0,0.5893
7780,5,8276.8,47,2.16,3,673,0.37,5,0,0.4792
7781,5,6085.81,38,2.2,1,756,0.17,24,0,0.6024
7782,5,5113.45,45,2.43,2,813,0.33,45,0,0.5995
7783,5,8586.85,46,2.07,2,788,0.23,9,0,0.2856
7784,5,6982.19,42,1.08,1,814,0.1,25,0,0.4446
7785,5,8433.88,44,3.36,2,675,1.01,19,0,0.4173
7786,5,7523.7,43,2.37,1,756,0.17,7,0,0.4573
7787,5,7250.84,49,3.15,2,732,0.47,28,0,0.4222
7788,5,7403.8,47,2.23,2,779,0.42,2,0,0.5259
7789,5,6962.33,41,1.83,2,707,0.11,21,0,0.5434
7790,5,6812.19,51,2.73,1,706,0.1,3,0,0.6122
7791,5,5848.08,40,1.83,2,749,0.97,0,0,0.8442
7792,5,8225.02,38,2.52,1,703,0.34,15,0,0.3823
7793,5,9371.31,45,1.7,1,762,0.27,26,0,0.1735
7794,5,6749.28,45,2.28,2,648,0.72,2,0,0.7772
7795,5,10299.15,47,2.68,1,808,0.1,7,0,0.095
7796,5,8064.87,41,1.84,1,610,0.72,13,0,0.6083
7797,5,7887.26,51,3.4,2,795,0.26,4,0,0.3411
7798,5,8482.53,55,2.43,1,720,0.4,1,0,0.4099
7799,5,8962.66,46,3.34,3,677,0.7,4,0,0.365
7800,5,6818.14,48,1.91,2,758,0.4,6,0,0.6293
7801,5,8332.24,36,0.83,1,794,0.1,13,0,0.3345
7802,5,9069.95,44,1.98,2,807,0.65,2,0,0.2955
7803,5,6930.93,43,1.78,3,806,0.77,16,0,0.5772
7804,5,7507.11,42,2.21,2,707,0.31,6,0,0.5476
7805,5,6349.11,43,2.25,2,760,0.29,23,0,0.5792
7806,5,6760.43,44,2.26,2,661,0.15,8,0,0.6686
7807,5,6975.46,39,0.99,2,753,0.52,5,0,0.6777
7808,5,6143.7,44,2.13,1,766,1.07,3,0,0.7967
7809,5,7405.58,41,1.91,1,731,0.53,1,0,0.6142
7810,5,7996.24,50,3.42,2,658,0.74,4,0,0.5368
7811,5,8141.93,48,2.7,3,720,0.91,5,0,0.5079
7812,5,6287.29,48,2.79,2,845,0.13,8,0,0.5254
7813,5,6590.52,51,3.88,2,769,0.26,19,0,0.4626
7814,5,8776.38,42,1.42,3,725,0.29,6,0,0.3692
7815,5,6586.91,48,2.41,1,742,0.41,3,0,0.6706
7816,5,8736.29,52,2.43,2,769,0.1,20,0,0.2103
7817,5,6401.3,42,2.8,2,672,0.44,13,0,0.7008
7818,5,8065.49,36,2.24,1,675,0.1,3,0,0.4745
7819,5,8628.53,43,2.86,2,713,0.82,1,0,0.4373
7820,5,3525.47,51,3.17,1,724,1.65,3,1,0.966
7821,5,8802.7,42,2.19,1,839,0.17,1,0,0.238
7822,5,9456.11,44,1.97,2,753,0.35,23,0,0.18
7823,5,7036.63,43,2.48,2,724,0.87,9,0,0.6567
7824,5,8018.61,46,1.76,3,752,0.19,19,0,0.3595
7825,5,6241.32,41,1.26,3,648,0.1,17,0,0.746
7826,5,8045.22,39,1.49,3,704,0.67,1,0,0.5866
7827,5,11191.57,44,3.14,1,712,0.6,5,0,0.104
7828,5,4204.9,45,2.04,1,698,0.42,35,0,0.8598
7829,5,6748.93,52,2.81,1,811,1.45,2,0,0.7127
7830,5,8695.13,47,2.64,2,783,1.55,0,0,0.485
7831,5,9392.37,41,2.35,1,689,0.99,4,0,0.3815
7832,5,5426.37,43,2.73,2,686,0.17,7,0,0.7991
7833,5,6542.71,50,2.24,2,687,0.13,0,0,0.7092
7834,5,6629.52,44,2.15,1,740,0.9,5,0,0.7343
7835,5,6520.51,41,2.01,2,760,0.53,2,0,0.7018
7836,5,7325.74,47,2.66,1,770,0.25,2,0,0.4983
7837,5,5356.96,43,2.53,2,699,0.26,3,0,0.8252
7838,5,7118.21,49,3.11,1,741,0.96,1,0,0.6505
7839,5,6095.78,48,2.61,3,747,0.1,0,0,0.6953
7840,5,7396.72,41,2.48,3,809,1.44,9,0,0.6053
7841,5,6442.31,55,3.78,1,788,0.5,29,0,0.457
7842,5,7246.44,46,2.84,3,678,0.78,16,0,0.6068
7843,5,5945.34,33,0.84,2,655,0.23,17,0,0.8034
7844,5,8929.05,48,2.96,2,744,0.44,13,0,0.2524
7845,5,7011.61,34,1.8,2,718,0.69,31,0,0.5646
7846,5,7520.74,52,2.74,2,701,0.29,30,0,0.3951
7847,5,7281.27,47,2.57,2,712,0.33,15,0,0.516
7848,5,7510.85,46,3.18,1,778,0.44,12,0,0.4105
7849,5,7503.29,46,2.6,2,674,0.1,3,0,0.5453
7850,5,8707.71,49,2.66,2,842,0.99,0,0,0.3381
7851,5,7070.9,44,2.93,2,714,1.01,0,0,0.7014
7852,5,6420.31,46,2.16,2,781,0.17,13,0,0.5836
7853,5,7562.57,47,1.65,1,716,1.06,0,0,0.6979
7854,5,6580.64,32,0.61,3,674,0.68,16,0,0.7825
7855,5,7387.63,49,3.27,3,742,0.33,4,0,0.4878
7856,5,5921.96,50,3.06,1,687,0.21,2,0,0.7546
7857,5,9074.67,48,2.63,2,757,0.25,5,0,0.247
7858,5,6329.2,48,3.13,2,748,0.38,12,0,0.6199
7859,5,9299.11,54,3.28,2,715,0.27,3,0,0.2374
7860,5,7408.31,46,2.29,2,757,0.27,1,0,0.5271
7861,5,8784.23,46,2.82,2,801,0.11,13,0,0.1957
7862,5,6349.03,43,1.91,2,744,0.62,21,0,0.6701
7863,5,4549.73,37,1.75,2,713,0.47,8,0,0.8998
7864,5,5026.79,48,2.2,2,769,2.41,7,1,0.9431
7865,5,11254.35,43,1.57,2,772,0.1,14,0,0.0678
7866,5,6603.09,36,0.97,3,735,0.1,13,0,0.6519
7867,5,9144.24,46,2.39,2,818,0.36,0,0,0.2333
7868,5,5553.37,46,2.08,1,735,0.1,3,0,0.7805
7869,5,7768.28,45,1.99,2,824,0.47,26,0,0.3229
7870,5,8022.61,47,2.42,2,717,0.11,32,0,0.2896
7871,5,11754.62,38,1.56,2,792,0.33,7,0,0.0614
7872,5,7023.21,51,2.12,2,739,0.47,8,0,0.6086
7873,5,6433.1,48,1.34,2,763,0.31,0,0,0.7197
7874,5,8026.4,52,3.2,3,648,0.19,11,0,0.4313
7875,5,6112.86,43,2.17,1,850,0.76,2,0,0.7005
7876,5,8114.37,48,1.91,2,765,0.96,1,0,0.5361
7877,5,7419.77,37,1.72,2,800,0.16,3,0,0.4821
7878,5,6369.27,42,2.22,3,681,0.84,10,0,0.7808
7879,5,8241.58,39,1.55,3,758,0.25,5,0,0.4093
7880,5,7662.48,47,3.48,2,741,0.33,4,0,0.4353
7881,5,8640.48,41,2.53,2,697,0.13,12,0,0.3119
7882,5,9978.68,44,2.0,1,814,0.49,16,0,0.1329
7883,5,6747.54,46,2.21,2,757,0.1,20,0,0.5083
7884,5,6882.74,44,1.47,2,747,0.45,5,0,0.6642
7885,5,5481.53,39,2.31,3,781,2.29,12,0,0.906
7886,5,8281.55,54,3.32,1,707,0.7,21,0,0.3537
7887,5,6532.87,47,2.91,1,758,1.13,23,0,0.6465
7888,5,8018.29,54,2.13,2,754,0.31,6,0,0.4225
7889,5,9248.21,41,2.29,2,756,0.1,4,0,0.2272
7890,5,6473.4,44,1.95,2,801,0.17,23,0,0.5145
7891,5,6788.58,47,2.79,1,728,0.1,3,0,0.5903
7892,5,9021.77,54,3.46,2,723,0.35,15,0,0.2203
7893,5,8561.13,54,3.19,1,719,0.52,23,0,0.2778
7894,5,8402.23,44,1.85,3,717,0.28,13,0,0.3751
7895,5,6912.92,42,2.2,3,805,0.41,11,0,0.5292
7896,5,5345.9,46,1.98,1,746,0.19,0,0,0.8169
7897,5,6432.25,52,3.53,2,801,0.1,2,0,0.5373
7898,5,5985.78,47,2.14,3,763,0.28,10,0,0.6967
7899,5,8372.32,48,2.61,2,706,0.4,15,0,0.361
7900,5,7926.78,52,2.63,2,674,2.03,0,0,0.7668
7901,5,6602.07,51,2.98,1,677,0.21,0,0,0.6887
7902,5,6858.19,51,2.38,1,705,0.57,3,0,0.6899
7903,5,8213.47,50,2.4,3,800,0.86,10,0,0.3965
7904,5,7021.0,53,4.25,2,815,0.2,7,0,0.3836
7905,5,6628.28,40,2.22,3,754,1.33,0,0,0.7889
7906,5,10467.89,58,3.78,2,796,0.21,1,0,0.0871
7907,5,6675.56,52,3.26,1,722,1.75,13,0,0.7681
7908,5,8502.96,46,2.55,2,718,0.1,3,0,0.3482
7909,5,8088.86,52,2.96,3,788,0.5,1,0,0.3898
7910,5,5215.12,45,2.68,1,758,0.78,0,0,0.8522
7911,5,6481.51,49,2.29,1,786,0.16,19,0,0.5312
7912,5,8728.68,49,3.5,1,752,0.1,6,0,0.2358
7913,5,7302.78,51,2.96,1,731,0.1,7,0,0.4769
7914,5,5302.59,44,2.6,1,739,0.1,0,0,0.7962
7915,5,8091.73,51,3.69,3,765,0.39,6,0,0.3356
7916,5,6626.54,44,2.45,1,761,0.91,10,0,0.6833
7917,5,8153.84,50,2.39,3,703,0.1,1,0,0.4336
7918,5,11531.66,46,3.01,2,743,0.1,23,0,0.0404
7919,5,8073.66,37,2.35,2,673,0.1,15,0,0.4073
7920,5,8418.26,43,1.13,2,732,0.17,16,0,0.3626
7921,5,7119.01,51,2.85,2,703,1.27,7,0,0.7122
7922,5,5820.62,45,2.45,2,597,0.16,4,0,0.835
7923,5,9035.89,53,2.97,2,850,0.29,10,0,0.1631
7924,5,6591.24,40,1.18,2,711,0.1,2,0,0.7158
7925,5,7156.23,50,2.36,1,702,0.1,1,0,0.5929
7926,5,10190.21,46,1.48,2,831,0.1,7,0,0.1163
7927,5,6993.44,45,2.78,2,691,0.12,6,0,0.5849
7928,5,9322.99,41,2.59,1,677,0.1,1,0,0.2813
7929,5,8081.22,48,3.28,2,739,0.78,7,0,0.437
7930,5,6670.36,41,1.89,2,725,0.32,7,0,0.6686
7931,5,8012.11,43,2.24,2,718,0.39,20,0,0.3951
7932,5,6425.37,46,2.93,1,704,0.23,14,0,0.6271
7933,5,8857.09,45,2.18,2,740,0.12,2,0,0.303
7934,5,9370.64,52,2.53,2,831,0.1,17,0,0.1254
7935,5,7573.51,34,0.91,2,669,0.1,34,0,0.465
7936,5,9513.71,46,2.49,2,792,0.1,12,0,0.1476
7937,5,7740.11,45,1.94,3,826,0.95,15,0,0.4534
7938,5,8871.77,46,2.64,3,718,0.12,3,0,0.2965
7939,5,11926.79,44,1.52,3,768,0.22,48,0,0.0251
7940,5,11212.67,52,2.88,1,743,0.43,1,0,0.0938
7941,5,7226.17,45,2.5,2,664,0.36,13,0,0.5919
7942,5,7940.26,47,2.57,1,810,0.55,5,0,0.3964
7943,5,5919.07,51,2.53,2,751,0.11,4,0,0.7021
7944,5,8697.97,47,2.87,2,723,0.37,3,0,0.3394
7945,5,8083.83,40,1.93,2,673,0.73,5,0,0.5783
7946,5,6338.97,44,1.16,2,776,0.25,15,0,0.6528
7947,5,9280.27,46,2.63,3,757,1.79,28,0,0.3187
7948,5,7101.59,38,1.39,2,780,0.43,5,0,0.6014
7949,5,6718.64,43,1.84,3,777,0.56,10,0,0.6339
7950,5,8099.24,46,1.99,3,709,0.31,15,0,0.4169
7951,5,6802.39,57,3.0,2,579,0.98,1,0,0.8232
7952,5,7452.48,48,2.7,2,744,0.3,32,0,0.357
7953,5,10119.38,47,2.77,1,741,1.43,2,0,0.2823
7954,5,6577.97,55,3.38,1,758,0.18,24,0,0.4648
7955,5,8513.11,49,3.17,2,825,1.0,43,0,0.1843
7956,5,6624.75,50,3.09,2,747,0.51,1,0,0.6519
7957,5,6040.21,44,1.2,1,784,0.8,22,0,0.7277
7958,5,7377.68,40,1.34,3,768,0.1,10,0,0.4955
7959,5,11526.64,48,3.19,2,680,0.16,17,0,0.0589
7960,5,8672.44,56,2.77,2,685,0.94,1,0,0.4833
7961,5,8193.08,54,1.83,2,807,0.19,17,0,0.2908
7962,5,6713.17,50,3.72,1,706,0.62,9,0,0.6262
7963,5,6923.13,43,2.25,1,768,2.43,7,0,0.8339
7964,5,5274.78,39,1.36,1,698,0.1,8,0,0.8385
7965,5,10192.55,42,1.58,3,787,0.27,13,0,0.1319
7966,5,7903.37,48,2.91,2,762,0.1,3,0,0.3753
7967,5,7772.92,44,2.44,1,735,0.1,28,0,0.323
7968,5,7805.77,52,3.16,1,783,0.5,3,0,0.4171
7969,5,10635.22,39,1.61,2,762,0.11,20,0,0.0897
7970,5,7949.25,46,1.76,2,713,0.33,0,0,0.5301
7971,5,7211.2,43,2.08,2,750,1.91,24,0,0.7017
7972,5,10198.67,51,3.43,1,783,0.2,19,0,0.0807
7973,5,7305.52,49,2.43,3,805,1.03,1,0,0.6043
7974,5,4962.62,42,2.3,2,743,0.25,13,0,0.8095
7975,5,5209.49,51,2.7,2,839,0.15,4,0,0.7168
7976,5,7212.44,38,2.0,2,712,0.2,6,0,0.5829
7977,5,7937.46,38,1.11,1,672,0.1,0,0,0.5727
7978,5,8732.92,42,2.01,2,679,0.57,2,0,0.4563
7979,5,6122.55,37,1.73,2,749,0.36,30,0,0.626
7980,5,7162.11,46,2.06,2,750,0.48,5,0,0.5953
7981,5,6285.52,46,2.58,3,756,0.18,0,0,0.6736
7982,5,9170.57,44,2.19,2,716,0.53,7,0,0.3152
7983,5,9423.63,49,2.68,3,850,0.1,52,0,0.0559
7984,5,10437.39,43,1.76,2,825,0.53,4,0,0.1318
7985,5,8027.3,40,2.3,1,692,0.1,1,0,0.4699
7986,5,10297.94,43,1.63,1,744,0.26,10,0,0.151
7987,5,6460.65,40,1.94,3,752,0.47,25,0,0.6039
7988,5,7823.91,43,1.68,2,784,0.97,19,0,0.4801
7989,5,5908.77,49,2.67,1,673,0.84,10,0,0.8175
7990,5,8360.0,38,1.92,3,664,0.37,2,0,0.5048
7991,5,7927.12,45,2.16,3,689,1.07,15,0,0.5762
7992,5,3819.23,51,1.36,3,825,0.35,17,0,0.881
7993,5,9164.41,52,2.33,2,717,0.36,18,0,0.2418
7994,5,8783.03,43,1.02,1,790,0.64,5,0,0.3806
7995,5,6666.54,58,3.63,1,779,1.05,5,0,0.6478
7996,5,7921.83,41,1.9,2,741,0.46,1,0,0.5133
7997,5,5259.39,45,2.12,2,791,1.44,14,0,0.8613
7998,5,6344.67,41,1.59,1,688,0.13,13,0,0.7066
7999,5,10003.62,49,2.81,2,726,1.29,1,0,0.2954
8000,5,5768.48,61,3.18,2,639,0.13,0,0,0.7997
8001,5,7514.32,56,3.88,2,754,0.37,30,0,0.3039
8002,5,5405.46,51,2.94,2,710,0.79,0,0,0.8568
8003,5,8006.92,43,1.63,1,850,0.81,9,0,0.4127
8004,5,8344.12,46,2.19,2,752,0.16,6,0,0.3505
8005,5,8586.2,52,2.93,2,790,2.13,15,0,0.492
8006,5,8201.98,50,2.11,1,782,0.1,0,0,0.3659
8007,5,9640.25,47,2.84,3,746,0.1,11,0,0.1554
8008,5,6668.96,47,2.98,1,799,0.92,9,0,0.6211
8009,5,5912.59,52,3.06,2,751,0.85,19,0,0.7123
8010,5,6619.24,53,3.57,2,773,0.62,7,0,0.5904
8011,5,5480.65,39,3.03,2,850,0.95,13,0,0.7225
8012,5,7618.17,48,1.66,2,759,0.1,5,0,0.4765
8013,5,7290.57,49,2.73,2,723,0.1,41,0,0.3276
8014,5,8216.31,44,1.53,2,714,1.74,8,0,0.6731
8015,5,5075.64,53,3.88,3,745,0.49,14,0,0.7618
8016,5,7480.48,45,2.42,3,755,1.26,0,0,0.666
8017,5,9321.72,53,2.75,3,752,1.18,6,0,0.3302
8018,5,8358.34,45,2.17,2,670,0.53,0,0,0.5207
8019,5,4656.7,48,3.27,2,636,0.5,1,0,0.9084
8020,5,7482.44,48,2.83,1,701,0.22,7,0,0.5066
8021,5,6400.84,55,3.59,1,752,0.1,4,0,0.5794
8022,5,7519.29,50,3.54,1,753,0.58,6,0,0.4699
8023,5,6929.02,44,2.68,2,772,0.85,6,0,0.6289
8024,5,10108.94,45,2.86,2,768,0.39,1,0,0.1556
8025,5,7628.57,45,2.24,1,725,0.1,4,0,0.4856
8026,5,7975.14,47,1.37,3,698,0.1,19,0,0.4263
8027,5,7433.9,42,2.05,2,776,0.1,19,0,0.3949
8028,5,8211.68,46,2.07,1,761,0.54,6,0,0.4234
8029,5,7174.67,53,3.49,1,695,0.42,13,0,0.5253
8030,5,8660.28,53,2.21,1,781,0.31,14,0,0.2655
8031,5,6912.11,39,2.11,1,797,0.39,0,0,0.5956
8032,5,9564.68,38,1.69,3,789,0.16,9,0,0.1817
8033,5,8244.67,44,2.38,2,798,0.82,16,0,0.3579
8034,5,7271.16,38,1.91,1,712,0.2,9,0,0.5621
8035,5,8763.14,40,1.79,1,792,0.52,7,0,0.3181
8036,5,8239.55,48,2.43,2,742,0.25,7,0,0.3712
8037,5,8740.97,46,2.97,3,850,0.1,7,0,0.1815
8038,5,7628.62,38,1.9,2,794,0.15,15,0,0.3827
8039,5,7138.22,52,3.34,2,771,1.68,10,0,0.6675
8040,5,7702.91,44,2.16,3,835,0.11,2,0,0.376
8041,5,6749.44,44,2.25,2,724,0.1,5,0,0.6173
8042,5,8968.99,52,2.99,3,777,0.17,7,0,0.2138
8043,5,9703.78,49,1.83,1,850,1.05,5,0,0.226
8044,5,8368.56,46,1.71,2,790,0.18,2,0,0.3557
8045,5,9627.24,44,2.14,1,757,0.27,1,0,0.22
8046,5,9190.3,49,1.76,2,736,0.19,1,0,0.2943
8047,5,7097.62,44,2.14,2,701,2.25,3,0,0.8561
8048,5,8753.69,45,1.85,2,735,3.0,5,0,0.7471
8049,5,5575.55,41,1.86,1,709,0.33,11,0,0.7999
8050,5,7779.1,52,3.09,2,738,0.77,41,0,0.3221
8051,5,5726.47,54,2.27,2,744,0.12,22,0,0.667
8052,5,7335.52,48,2.76,3,799,0.23,16,0,0.3862
8053,5,5340.46,44,1.98,2,729,0.57,16,0,0.8134
8054,5,9141.46,51,1.74,2,720,0.17,9,0,0.2787
8055,5,6907.67,49,2.47,2,794,0.13,2,0,0.5295
8056,5,8859.48,44,2.39,1,784,1.28,6,0,0.3977
8057,5,7386.72,52,2.8,2,737,0.14,1,0,0.5038
8058,5,4733.69,44,1.97,2,780,0.1,8,0,0.8198
8059,5,6773.76,40,1.88,2,736,0.7,0,0,0.7259
8060,5,6703.93,46,2.16,3,739,0.14,2,0,0.6346
8061,5,7477.83,52,2.87,2,827,0.3,12,0,0.3617
8062,5,9762.05,47,1.84,1,743,0.1,3,0,0.2013
8063,5,10010.43,41,1.64,2,729,0.1,5,0,0.1859
8064,5,7153.15,44,3.14,1,750,0.31,17,0,0.4513
8065,5,5609.58,52,3.09,2,651,0.21,0,0,0.8181
8066,5,6383.84,48,2.73,1,741,0.35,0,0,0.6904
8067,5,8219.41,46,2.08,2,762,1.69,2,0,0.6207
8068,5,7337.64,46,2.2,2,849,0.26,11,0,0.393
8069,5,5137.02,52,2.89,1,754,0.46,2,0,0.8222
8070,5,6744.61,52,3.44,2,771,0.1,19,0,0.4349
8071,5,9467.36,39,2.3,1,767,1.09,4,0,0.3126
8072,5,7938.38,51,2.67,3,850,0.82,3,0,0.4022
8073,5,7570.94,49,2.69,3,800,0.37,2,0,0.4452
8074,5,6916.81,54,3.08,2,677,0.1,8,0,0.5826
8075,5,6810.06,46,2.78,2,811,0.28,19,0,0.4449
8076,5,8315.94,52,3.23,2,702,0.18,5,0,0.3593
8077,5,7713.09,49,2.66,2,717,2.6,2,0,0.8117
8078,5,8656.52,41,2.4,1,685,0.34,5,0,0.3904
8079,5,8319.97,52,3.26,2,841,0.27,23,0,0.1838
8080,5,7529.58,51,2.51,2,809,0.1,4,0,0.3994
8081,5,8076.31,43,2.1,3,811,0.14,10,0,0.3145
8082,5,6611.2,48,2.51,3,801,0.62,4,0,0.6313
8083,5,7427.75,57,3.01,1,784,0.38,11,0,0.423
8084,5,9511.43,44,2.09,2,734,0.22,21,0,0.177
8085,5,7516.07,50,3.37,2,760,0.18,9,0,0.3941
8086,5,7174.21,41,2.45,3,724,0.11,29,0,0.4183
8087,5,7815.73,44,2.66,2,707,0.1,9,0,0.427
8088,5,5751.64,51,3.29,2,717,1.89,36,0,0.8021
8089,5,7831.27,48,2.7,2,850,0.7,12,0,0.3541
8090,5,10044.07,45,2.0,2,730,1.31,10,0,0.286
8091,5,6287.08,55,3.58,3,800,0.27,17,0,0.5055
8092,5,7900.58,42,1.18,1,850,1.02,0,0,0.5329
8093,5,7464.76,46,2.06,1,789,0.15,2,0,0.4713
8094,5,7426.37,49,3.25,2,710,0.36,2,0,0.531
8095,5,7399.31,42,1.75,1,713,0.11,1,0,0.5773
8096,5,8571.46,49,3.02,2,755,0.74,27,0,0.2633
8097,5,5852.82,52,2.82,1,850,0.34,1,0,0.6534
8098,5,8533.01,46,2.68,2,821,0.38,3,0,0.2837
8099,5,7603.7,43,1.33,1,776,0.98,4,0,0.6206
8100,5,4855.92,45,2.94,1,739,0.67,9,0,0.8516
8101,5,8069.76,33,0.54,2,768,1.69,14,0,0.6542
8102,5,7670.88,52,2.32,3,759,0.26,9,0,0.438
8103,5,6192.37,48,3.21,2,759,0.31,13,0,0.6096
8104,5,7740.86,46,2.4,1,706,0.48,5,0,0.5338
8105,5,5525.6,38,1.45,2,705,0.3,54,0,0.6451
8106,5,6472.94,52,3.78,3,766,0.27,1,0,0.5858
8107,5,7555.46,44,2.57,2,692,0.21,5,0,0.5265
8108,5,4971.57,49,2.48,2,718,0.89,17,0,0.8618
8109,5,5772.92,46,2.33,3,751,0.38,2,0,0.7698
8110,5,5997.18,38,2.14,1,766,0.47,13,0,0.7039
8111,5,7618.76,53,2.62,2,805,0.11,4,0,0.3869
8112,5,8162.01,52,3.72,1,687,0.15,1,0,0.3879
8113,5,6160.8,50,2.58,3,687,0.21,5,0,0.7324
8114,5,6076.6,48,2.16,1,815,0.31,15,0,0.6137
8115,5,7707.17,41,2.44,3,833,0.1,1,0,0.3674
8116,5,7666.72,51,3.27,2,697,1.1,7,0,0.5954
8117,5,6449.64,58,2.71,1,707,1.17,13,0,0.7598
8118,5,10243.08,47,2.45,2,777,0.54,13,0,0.1317
8119,5,7776.59,47,1.95,3,752,0.19,4,0,0.4633
8120,5,7244.75,41,2.3,1,752,0.24,6,0,0.5267
8121,5,6920.86,36,2.26,3,710,0.66,19,0,0.6197
8122,5,9013.25,45,2.57,2,785,0.17,2,0,0.2366
8123,5,8317.57,54,2.82,1,738,0.47,49,0,0.1999
8124,5,4893.53,53,3.54,1,736,1.18,5,0,0.8824
8125,5,6456.28,46,2.37,3,693,0.26,3,0,0.7141
8126,5,6829.82,49,2.66,3,789,0.44,0,0,0.596
8127,5,7482.07,40,1.56,3,731,1.32,1,0,0.7288
8128,5,8440.7,47,2.55,2,747,0.21,14,0,0.2946
8129,5,5894.77,44,2.16,3,809,0.71,10,0,0.7235
8130,5,7380.89,47,1.3,2,697,0.7,2,0,0.6984
8131,5,10048.9,45,2.31,1,745,1.32,26,0,0.2006
8132,5,7543.59,45,2.23,2,672,0.98,18,0,0.6181
8133,5,6458.56,51,3.07,3,723,0.69,3,0,0.713
8134,5,5498.68,56,2.4,2,814,0.51,4,0,0.7573
8135,5,6769.65,46,2.66,2,672,0.14,2,0,0.6654
8136,5,5881.88,54,3.21,2,761,0.56,10,0,0.7009
8137,5,6908.1,40,2.05,2,830,0.16,12,0,0.4665
8138,5,8313.28,46,1.59,1,777,0.29,5,0,0.3837
8139,5,7555.44,40,1.18,1,720,0.62,13,0,0.5916
8140,5,6779.98,45,1.36,1,694,0.56,47,0,0.5449
8141,5,4813.98,50,2.87,1,653,0.26,9,0,0.8684
8142,5,8747.99,52,2.83,2,828,0.1,10,0,0.1898
8143,5,6971.28,43,2.03,1,728,0.33,4,0,0.6309
8144,5,7661.98,49,2.0,2,659,0.16,0,0,0.5914
8145,5,6132.4,53,2.5,2,698,0.15,30,0,0.606
8146,5,6886.57,52,1.75,2,696,0.2,14,0,0.6196
8147,5,6630.13,48,1.93,1,725,0.61,11,0,0.6935
8148,5,5499.12,44,1.87,2,850,0.34,0,0,0.7461
8149,5,6138.05,43,1.8,2,796,0.23,14,0,0.6345
8150,5,7477.94,42,1.97,2,774,1.15,11,0,0.6005
8151,5,7947.86,46,2.78,2,809,0.61,8,0,0.3803
8152,5,6474.1,42,1.66,2,841,0.34,9,0,0.5875
8153,5,5695.95,50,3.04,1,776,0.27,25,0,0.6099
8154,5,6965.34,48,2.99,2,822,0.85,0,0,0.5881
8155,5,8669.44,47,3.08,1,717,0.1,1,0,0.3109
8156,5,6091.27,37,1.74,2,706,0.55,22,0,0.7314
8157,5,7519.32,47,2.54,2,698,0.1,0,0,0.5366
8158,5,6509.34,44,1.66,2,764,0.1,23,0,0.5516
8159,5,9192.77,57,3.64,2,618,1.34,0,0,0.4949
8160,5,6740.09,40,1.61,2,816,0.36,15,0,0.5463
8161,5,8493.01,45,2.99,2,725,0.19,22,0,0.2523
8162,5,9022.6,48,2.65,2,791,0.79,9,0,0.2744
8163,5,9812.22,42,1.92,3,680,2.09,10,0,0.4882
8164,5,5470.03,56,4.11,1,805,0.1,0,0,0.6594
8165,5,5402.83,56,3.16,2,819,0.1,2,0,0.6904
8166,5,9247.83,42,2.0,2,755,0.96,22,0,0.2707
8167,5,9002.23,44,3.2,3,776,0.41,17,0,0.1937
8168,5,6574.61,57,3.63,2,698,1.07,0,0,0.7555
8169,5,2644.51,53,3.66,2,752,0.59,16,1,0.9394
8170,5,7621.33,45,3.05,1,798,0.32,5,0,0.3975
8171,5,5223.75,49,2.42,2,734,0.1,8,0,0.7863
8172,5,6258.45,40,2.25,2,826,0.25,1,0,0.6309
8173,5,7771.79,57,3.33,3,660,0.77,5,0,0.5744
8174,5,7973.46,47,3.52,1,733,0.13,5,0,0.3589
8175,5,9871.97,49,3.42,1,653,0.62,11,0,0.2244
8176,5,6940.9,42,2.37,2,765,0.14,10,0,0.5201
8177,5,6035.55,41,2.42,2,739,0.31,7,0,0.7156
8178,5,8875.94,49,2.35,1,741,0.1,0,0,0.2985
8179,5,8065.61,56,4.26,1,787,0.3,1,0,0.3036
8180,5,6955.3,44,1.75,3,735,0.47,1,0,0.6747
8181,5,7547.64,42,2.2,2,850,0.41,21,0,0.3348
8182,5,6932.95,48,2.24,1,790,0.26,23,0,0.4522
8183,5,8538.05,55,3.73,1,751,0.23,16,0,0.2265
8184,5,10031.91,43,2.97,1,716,0.16,1,0,0.1689
8185,5,6411.76,45,2.53,2,704,0.73,18,0,0.699
8186,5,8131.34,51,3.06,3,771,0.76,2,0,0.4302
8187,5,5205.37,51,2.84,3,723,0.33,8,0,0.805
8188,5,5891.16,45,2.35,2,799,0.24,13,0,0.6469
8189,5,8343.84,52,2.83,2,745,0.51,0,0,0.4066
8190,5,7394.4,49,3.52,2,746,0.41,9,0,0.4555
8191,5,5836.25,47,2.9,2,755,0.55,2,0,0.7573
8192,5,7513.14,51,2.73,2,742,0.18,6,0,0.4627
8193,5,8818.37,50,2.83,1,763,0.78,4,0,0.339
8194,5,5329.61,41,3.36,1,850,0.19,11,0,0.6325
