monthly_income,employment_tenure,age,employment_type,acquisition_channel,marital_status,gender,converted
16213.40030494758,50.400000000000006,26,Self-employed,Digital,Divorced,F,0
9438.785458335218,132.0,47,Self-employed,Digital,Divorced,F,0
28153.016708082578,85.60000000000001,40,Self-employed,Branch,Divorced,F,1
15747.702603349022,22.400000000000002,48,Salaried,Digital,Married,M,0
21721.544460935067,32.800000000000004,34,Other,Phone,Single,F,0
10723.164016535362,66.4,30,Self-employed,Digital,Divorced,F,0
15520.29790554805,122.4,35,Salaried,Digital,Married,M,0
27263.454000681206,42.400000000000006,47,Other,Digital,Single,M,1
14773.786758588449,19.200000000000003,53,Self-employed,Branch,Single,M,1
13759.733776620556,30.400000000000002,46,Self-employed,Phone,Married,F,0
47500.0,96.80000000000001,16,Salaried,Digital,Married,M,0
20711.070870620268,38.400000000000006,49,Salaried,Digital,Married,F,1
26600.641801210095,24.8,36,Self-employed,Digital,Single,F,1
26807.83474065439,28.0,36,Other,Digital,Widowed,F,0
18158.333632351598,9.600000000000001,16,Salaried,Digital,Married,F,1
23512.35912324501,54.400000000000006,27,Salaried,Branch,Married,M,1
9555.762213916229,20.8,44,Salaried,Digital,Married,F,0
40848.76375314747,19.200000000000003,22,Self-employed,Digital,Single,M,1
36202.25042503341,79.2,16,Salaried,Branch,Married,M,1
19203.2621443493,40.800000000000004,34,Salaried,Phone,Married,M,1
17197.515952795562,37.6,23,Self-employed,Branch,Divorced,M,1
8143.154082305255,9.600000000000001,42,Salaried,Digital,Married,M,0
31770.494388338262,72.0,47,Self-employed,Digital,Single,F,0
14701.20326370353,108.0,37,Other,Digital,Divorced,M,1
24700.20570176569,31.200000000000003,32,Salaried,Digital,Married,F,1
7217.77714040211,145.6,28,Salaried,Digital,Married,F,1
25023.720535652432,37.6,37,Salaried,Referral,Married,F,1
15422.088405919343,11.200000000000001,26,Salaried,Digital,Married,M,1
17254.899804149452,1.6,37,Salaried,Branch,Divorced,F,1
7317.468003824443,60.0,48,Other,Digital,Single,M,0
25748.85099967396,24.8,33,Self-employed,Digital,Married,F,0
11863.141202345452,95.2,38,Self-employed,Phone,Married,M,0
16655.569648925684,66.4,41,Salaried,Digital,Widowed,F,1
27756.221894548853,12.8,29,Salaried,Digital,Single,M,1
16273.696850499367,16.8,36,Self-employed,Referral,Married,M,0
47500.0,4.0,27,Salaried,Referral,Married,F,0
9990.849134450937,60.800000000000004,25,Self-employed,Referral,Married,M,1
19791.308477074777,81.60000000000001,43,Salaried,Digital,Divorced,F,1
21953.911513544954,31.200000000000003,22,Salaried,Digital,Divorced,M,0
9295.847159498086,45.6,35,Salaried,Digital,Married,M,1
18054.5337622076,9.600000000000001,32,Other,Digital,Married,F,0
15241.506123514959,162.4,26,Salaried,Digital,Widowed,M,0
19617.854239897202,17.6,40,Salaried,Branch,Married,F,1
22491.561946761238,64.0,17,Retired,Digital,Single,M,0
39642.505975118096,38.400000000000006,22,Salaried,Phone,Married,F,1
20365.773539886202,40.800000000000004,24,Salaried,Digital,Married,F,1
23788.27721839998,180.8,21,Other,Digital,Single,M,0
42120.77162466198,155.20000000000002,28,Other,Branch,Married,F,0
6621.971826036644,14.4,36,Salaried,Digital,Married,M,1
14646.967744015017,48.0,35,Salaried,Digital,Married,F,0
17528.96305793063,8.8,37,Self-employed,Digital,Married,F,0
6737.003370394653,67.2,31,Salaried,Digital,Divorced,M,1
17938.687778054795,43.2,36,Self-employed,Referral,Divorced,M,1
4168.131604755385,121.60000000000001,51,Salaried,Digital,Single,F,0
26161.11273486418,56.0,16,Salaried,Digital,Divorced,F,1
7056.718665290752,31.200000000000003,39,Salaried,Branch,Divorced,F,0
8086.85951717605,16.0,32,Salaried,Branch,Single,M,0
23466.12844301643,8.0,31,Salaried,Digital,Single,M,0
6299.1041072180815,13.600000000000001,25,Salaried,Digital,Single,F,0
47500.0,81.60000000000001,16,Salaried,Phone,Divorced,F,0
18373.56755845755,131.20000000000002,35,Salaried,Phone,Married,M,0
16162.529638642167,90.4,20,Self-employed,Referral,Divorced,M,0
35264.15954661101,83.2,44,Salaried,Referral,Divorced,M,1
16331.995912428052,17.6,25,Self-employed,Digital,Married,F,0
19793.035652967388,48.800000000000004,28,Self-employed,Digital,Married,M,0
15602.190455242555,40.0,31,Salaried,Digital,Divorced,M,1
12677.910709096363,74.4,42,Salaried,Digital,Single,M,0
21405.84316142074,52.800000000000004,44,Self-employed,Digital,Married,M,1
23475.75670563284,0.8,43,Salaried,Branch,Married,F,0
7981.038010169758,45.6,28,Other,Phone,Widowed,F,0
10097.09381885581,3.2,44,Salaried,Digital,Married,F,1
11534.036908160993,51.2,18,Other,Digital,Widowed,M,0
16830.597296704964,18.400000000000002,43,Salaried,Phone,Married,M,0
21080.486393863557,66.4,40,Retired,Digital,Divorced,F,1
47500.0,48.0,42,Self-employed,Digital,Divorced,F,1
20205.917708484896,38.400000000000006,26,Self-employed,Branch,Married,M,0
15430.486846015372,84.0,33,Salaried,Branch,Married,F,1
11156.507521395792,31.200000000000003,51,Self-employed,Digital,Single,M,0
30942.200559234898,105.60000000000001,17,Salaried,Digital,Single,M,0
17010.145223296662,87.2,38,Self-employed,Digital,Married,M,0
21031.139390143962,2.4000000000000004,30,Other,Phone,Single,M,0
17125.077811339546,108.0,34,Self-employed,Digital,Divorced,F,0
23838.402534223766,46.400000000000006,39,Salaried,Phone,Married,F,0
22832.191088909138,160.8,22,Salaried,Referral,Married,F,1
21439.972416846744,62.400000000000006,42,Other,Digital,Single,F,1
17171.5042179202,74.4,23,Self-employed,Referral,Single,F,0
18119.862312145935,36.800000000000004,32,Other,Digital,Single,F,0
21549.296306501234,160.0,16,Salaried,Digital,Single,F,0
5400.187718639115,58.400000000000006,35,Salaried,Referral,Married,M,0
16785.37294849812,25.6,19,Salaried,Branch,Married,F,1
30858.897192354438,3.2,40,Retired,Referral,Divorced,M,1
12842.535143117826,182.4,59,Salaried,Digital,Married,F,0
4888.473208233295,102.4,31,Self-employed,Branch,Married,M,0
7462.797864745482,48.0,24,Other,Phone,Single,M,0
17922.73374820828,38.400000000000006,31,Retired,Referral,Married,M,0
11117.224759626997,44.800000000000004,38,Salaried,Branch,Single,M,1
18565.52550151187,99.2,21,Other,Branch,Single,M,0
16943.327968537047,123.2,33,Self-employed,Branch,Divorced,F,1
12928.820492666782,16.0,59,Self-employed,Digital,Married,F,0
9894.239640041425,16.8,43,Salaried,Branch,Single,M,0
19264.106537397405,1.6,24,Salaried,Digital,Married,F,1
17855.4796425352,222.4,37,Other,Digital,Married,F,1
15904.74875470164,160.8,32,Salaried,Phone,Married,F,0
28916.144977277876,73.60000000000001,28,Salaried,Digital,Married,F,1
19331.813168381203,28.0,24,Self-employed,Branch,Single,M,1
11981.125122895746,40.0,58,Self-employed,Digital,Married,F,0
13815.553967888329,71.2,16,Self-employed,Branch,Divorced,F,1
16507.137406777605,12.0,46,Other,Digital,Married,M,0
18446.33840826988,11.200000000000001,29,Retired,Digital,Single,M,0
38198.66353798499,39.2,52,Retired,Digital,Divorced,F,1
47171.871453529995,53.6,20,Salaried,Digital,Single,F,1
12930.440230177477,33.6,42,Self-employed,Digital,Married,M,1
9293.424875743278,16.8,48,Self-employed,Branch,Single,F,0
12369.36088742561,23.200000000000003,37,Self-employed,Branch,Single,M,0
22043.70743926455,42.400000000000006,39,Salaried,Digital,Divorced,M,0
28236.719349798812,2.4000000000000004,25,Retired,Digital,Married,M,1
13411.09718672634,180.0,28,Salaried,Referral,Single,F,1
9899.1161739764,170.4,31,Salaried,Digital,Widowed,M,0
21549.834323803534,88.80000000000001,39,Salaried,Digital,Married,M,1
24905.961188823967,21.6,19,Salaried,Branch,Single,M,1
31872.311337291045,52.800000000000004,16,Salaried,Digital,Married,M,0
11685.176825434815,48.800000000000004,25,Salaried,Digital,Married,F,0
20869.08571933685,24.8,42,Other,Phone,Single,M,1
6436.157395760616,101.60000000000001,27,Other,Branch,Married,F,0
16079.307416959955,38.400000000000006,28,Retired,Digital,Married,F,0
26365.6000079466,1.6,40,Salaried,Phone,Married,M,1
41728.47884512976,16.8,36,Salaried,Digital,Single,M,0
20537.432546542994,64.8,38,Self-employed,Digital,Divorced,F,0
14818.869590817563,92.0,41,Retired,Digital,Single,F,0
7369.684276002384,44.800000000000004,31,Salaried,Phone,Married,M,0
19647.97121224925,51.2,21,Salaried,Branch,Single,M,0
25028.289824241027,72.8,17,Self-employed,Digital,Single,F,0
31473.656131302232,26.400000000000002,16,Other,Digital,Single,F,0
19823.705182368954,6.4,44,Self-employed,Referral,Divorced,F,0
9656.860607433853,16.0,16,Retired,Referral,Married,M,0
23880.297136408513,32.0,44,Self-employed,Digital,Single,F,1
47222.90943598132,59.2,29,Retired,Digital,Married,F,0
14636.410326903946,21.6,40,Retired,Digital,Married,M,0
10585.485666669989,12.8,41,Retired,Branch,Married,M,1
14057.349292508994,25.6,34,Self-employed,Digital,Single,F,0
16997.12547676552,78.4,40,Salaried,Referral,Single,F,1
12514.181356392783,47.2,39,Retired,Branch,Married,M,0
26173.596381390602,30.400000000000002,48,Salaried,Branch,Divorced,M,1
22184.404361606717,15.200000000000001,19,Retired,Branch,Married,M,1
14018.196556365228,14.4,38,Self-employed,Digital,Single,F,0
16929.476613324387,12.8,29,Retired,Branch,Divorced,M,1
6804.008451728415,43.2,28,Self-employed,Branch,Married,F,0
20774.037125878593,5.6000000000000005,29,Retired,Branch,Married,F,1
7423.6246900680635,78.4,51,Retired,Phone,Married,M,1
14505.856914030937,31.200000000000003,19,Retired,Digital,Single,M,0
12989.544289041294,154.4,33,Salaried,Digital,Married,M,0
22666.743971735472,12.8,27,Salaried,Digital,Married,M,0
13124.30940984355,53.6,46,Self-employed,Digital,Divorced,M,0
16656.102371883728,22.400000000000002,23,Salaried,Digital,Single,M,0
42016.67851303459,190.4,32,Salaried,Digital,Divorced,F,0
6681.163859033274,47.2,47,Self-employed,Digital,Divorced,F,1
18335.01102182145,55.2,47,Salaried,Digital,Single,F,1
28774.137757296514,7.2,33,Self-employed,Digital,Widowed,M,1
11755.265983133268,21.6,35,Self-employed,Phone,Married,M,0
17348.4801856696,60.0,43,Salaried,Branch,Married,M,1
7569.7051080699375,19.200000000000003,34,Salaried,Referral,Single,M,0
6525.2805262176935,71.2,26,Salaried,Branch,Married,F,0
26422.524310074463,63.2,18,Self-employed,Branch,Widowed,M,1
14078.731671703192,4.800000000000001,38,Salaried,Branch,Single,M,1
7793.893314057765,5.6000000000000005,22,Salaried,Phone,Married,M,0
12896.088610605962,6.4,38,Salaried,Digital,Married,F,0
24621.30355535484,0.8,23,Self-employed,Phone,Married,M,0
23847.76391986429,18.400000000000002,38,Salaried,Digital,Married,M,0
32123.631077247894,54.400000000000006,28,Salaried,Digital,Single,F,0
12661.34075079685,32.800000000000004,27,Salaried,Digital,Married,F,1
11757.478210369229,6.4,60,Salaried,Digital,Married,F,1
20894.3808582158,38.400000000000006,32,Salaried,Digital,Married,M,0
31218.434310795034,112.0,51,Salaried,Digital,Married,M,0
13683.849784759268,1.6,16,Retired,Phone,Single,M,0
30443.3052881487,25.6,26,Salaried,Digital,Single,M,0
14025.393870673219,8.8,50,Self-employed,Referral,Married,M,0
47500.0,1.6,29,Other,Digital,Married,M,0
6105.237957845051,1.6,43,Other,Branch,Single,M,0
43028.0553421383,36.0,16,Salaried,Digital,Single,M,1
6975.913630736778,35.2,34,Salaried,Digital,Single,F,1
35689.46127513418,15.200000000000001,29,Retired,Digital,Married,F,0
18037.119200001107,52.800000000000004,41,Salaried,Digital,Divorced,M,1
13052.056186112737,15.200000000000001,23,Self-employed,Referral,Single,M,0
9931.279118193328,18.400000000000002,24,Self-employed,Branch,Single,M,1
9816.632494364727,0.0,42,Other,Digital,Single,M,0
25790.46888476827,5.6000000000000005,35,Retired,Digital,Single,M,0
22581.634767578784,24.8,49,Self-employed,Branch,Divorced,F,0
15300.487753491096,29.6,21,Salaried,Digital,Married,F,0
16860.959843661392,9.600000000000001,41,Salaried,Branch,Married,M,0
10157.198928982092,72.8,32,Salaried,Digital,Married,M,1
15822.151604560013,37.6,16,Salaried,Branch,Single,F,0
29150.034422219982,56.800000000000004,36,Salaried,Referral,Single,F,1
9938.30247922276,18.400000000000002,25,Self-employed,Digital,Divorced,M,0
23421.02059849002,40.0,31,Salaried,Digital,Single,F,0
12988.7462404437,10.4,16,Self-employed,Digital,Married,M,0
6851.104409058478,22.400000000000002,19,Self-employed,Referral,Married,M,0
32393.530461919167,40.800000000000004,47,Self-employed,Digital,Single,F,1
7512.611426663088,15.200000000000001,43,Salaried,Referral,Married,M,0
12962.424987352397,12.0,26,Self-employed,Phone,Single,F,1
32541.0864026111,33.6,41,Retired,Digital,Married,M,1
10682.692947226493,47.2,21,Salaried,Digital,Single,F,0
30159.00286001324,69.60000000000001,21,Salaried,Phone,Married,F,1
13090.024919648966,71.2,29,Salaried,Branch,Widowed,F,0
16196.544542953096,9.600000000000001,32,Self-employed,Digital,Married,M,1
47500.0,2.4000000000000004,19,Self-employed,Digital,Married,M,0
33866.48300329148,45.6,31,Retired,Digital,Single,M,0
18041.283984181482,143.20000000000002,45,Salaried,Referral,Married,M,1
11571.637929061826,124.0,48,Salaried,Digital,Married,F,1
17410.669157932047,69.60000000000001,25,Salaried,Referral,Single,F,1
46095.58911521496,12.0,30,Self-employed,Referral,Married,F,0
47500.0,12.0,20,Salaried,Digital,Single,F,1
11811.246918370405,39.2,33,Self-employed,Digital,Divorced,F,0
40751.73698287837,13.600000000000001,16,Self-employed,Branch,Married,F,0
6647.59246620938,50.400000000000006,41,Other,Branch,Married,M,1
24382.734306810195,84.0,38,Salaried,Referral,Divorced,M,0
21446.710545169855,16.0,36,Salaried,Digital,Married,F,1
31995.95791867155,110.4,42,Retired,Branch,Married,M,1
10396.883847674297,26.400000000000002,20,Retired,Digital,Single,F,0
18700.714260228386,27.200000000000003,47,Salaried,Referral,Married,F,1
5606.3258394153545,52.0,41,Salaried,Referral,Divorced,F,1
11738.949096866661,78.4,30,Self-employed,Digital,Married,M,0
16958.16242694574,60.0,49,Salaried,Digital,Married,F,1
19252.8533588643,36.800000000000004,39,Self-employed,Referral,Divorced,M,1
47500.0,86.4,37,Salaried,Digital,Single,F,1
12620.398461680688,140.0,34,Self-employed,Referral,Married,F,1
17347.736495099987,128.0,39,Salaried,Phone,Divorced,M,0
8582.71201946389,16.8,44,Retired,Digital,Widowed,M,0
5524.062047493087,23.200000000000003,16,Retired,Branch,Married,F,0
29369.724674123587,70.4,19,Other,Digital,Divorced,F,0
29495.069925540938,56.800000000000004,35,Retired,Referral,Single,F,1
7505.882922543236,56.800000000000004,35,Salaried,Digital,Married,M,1
6215.690927973235,75.2,23,Retired,Digital,Married,F,0
11698.05350413105,58.400000000000006,41,Salaried,Digital,Single,M,0
46579.79664522857,15.200000000000001,16,Other,Phone,Single,M,1
7015.111564265997,39.2,46,Self-employed,Referral,Divorced,F,0
25791.101807261544,19.200000000000003,44,Salaried,Digital,Divorced,F,1
18537.716844370927,16.8,28,Other,Digital,Married,M,0
14294.301397027424,17.6,34,Salaried,Referral,Single,M,1
11919.675825942531,24.0,28,Salaried,Digital,Married,M,0
19844.773134832394,25.6,31,Retired,Digital,Married,F,1
14217.511181199172,16.0,44,Retired,Digital,Divorced,M,1
13482.050220269824,48.800000000000004,42,Other,Branch,Married,M,1
15126.1884515178,70.4,35,Self-employed,Digital,Married,M,1
33378.93188132971,38.400000000000006,16,Self-employed,Referral,Single,M,1
19465.745654941336,51.2,56,Retired,Digital,Single,F,0
17855.69636384361,11.200000000000001,40,Salaried,Digital,Divorced,F,1
39271.48573413969,55.2,31,Other,Phone,Married,M,0
14586.00277615181,234.4,53,Self-employed,Digital,Single,M,0
40473.76419853275,20.0,24,Salaried,Digital,Single,F,0
11421.117442946475,10.4,24,Salaried,Referral,Married,M,0
23562.13029402762,16.0,55,Salaried,Branch,Single,M,1
14112.902543621332,12.0,39,Salaried,Digital,Widowed,M,1
16442.240450066805,40.800000000000004,36,Self-employed,Phone,Married,F,0
11646.525383409882,139.20000000000002,40,Salaried,Branch,Divorced,F,1
14349.561723952234,2.4000000000000004,42,Salaried,Branch,Divorced,M,0
11252.573983664925,84.80000000000001,29,Self-employed,Digital,Single,M,1
21816.41147167521,20.8,19,Other,Referral,Single,F,0
10444.656811084154,20.8,51,Salaried,Digital,Married,M,0
23638.720240368035,21.6,39,Salaried,Referral,Married,M,1
47500.0,44.800000000000004,46,Self-employed,Digital,Single,M,1
6739.101791588366,7.2,24,Self-employed,Branch,Single,F,1
4127.527667695106,120.0,40,Self-employed,Digital,Married,F,0
9469.102302205943,23.200000000000003,16,Salaried,Phone,Single,F,0
26760.569214800962,60.800000000000004,26,Salaried,Digital,Single,M,1
11181.44184204625,190.4,33,Other,Digital,Single,M,0
24226.330508997056,44.800000000000004,34,Self-employed,Digital,Single,M,1
30279.901528125618,84.80000000000001,51,Salaried,Digital,Married,M,0
14736.163226853478,11.200000000000001,18,Salaried,Branch,Married,F,1
29131.276104244695,4.800000000000001,34,Salaried,Digital,Married,F,0
4389.65379867907,23.200000000000003,39,Salaried,Phone,Single,F,0
28266.322128788608,20.0,48,Other,Digital,Single,M,0
27675.109925071352,5.6000000000000005,16,Self-employed,Digital,Single,F,1
16139.85549461772,32.800000000000004,42,Self-employed,Branch,Divorced,M,1
31282.95448989555,68.8,42,Self-employed,Phone,Single,M,0
40671.56328150098,11.200000000000001,16,Retired,Digital,Married,M,1
47500.0,20.8,48,Self-employed,Digital,Divorced,M,1
47500.0,1.6,55,Other,Digital,Single,M,1
17712.43161576316,29.6,29,Other,Digital,Married,M,1
15740.249698768566,139.20000000000002,56,Salaried,Digital,Single,F,1
16347.756242121088,8.0,38,Self-employed,Referral,Married,M,1
3442.7041491526547,5.6000000000000005,16,Self-employed,Digital,Single,M,0
26045.5126752304,6.4,32,Salaried,Digital,Divorced,M,1
47500.0,36.0,43,Self-employed,Branch,Single,M,0
24057.6144586096,21.6,39,Salaried,Branch,Divorced,F,0
7301.385463411481,61.6,50,Salaried,Digital,Married,F,1
9432.26640994005,84.80000000000001,34,Self-employed,Digital,Widowed,F,1
9756.131755930262,2.4000000000000004,16,Retired,Branch,Single,F,0
46301.882334443166,176.8,50,Salaried,Digital,Single,M,1
23159.09829396739,37.6,32,Salaried,Digital,Married,F,0
25124.126685407966,57.6,62,Retired,Branch,Divorced,M,1
21180.252357097866,108.80000000000001,37,Retired,Referral,Widowed,M,1
8793.951792043941,16.0,43,Salaried,Digital,Married,M,0
9724.077258027206,28.8,22,Self-employed,Digital,Single,M,0
25774.7290444494,119.2,16,Salaried,Digital,Divorced,F,1
18041.566667483232,18.400000000000002,37,Retired,Referral,Divorced,F,0
5618.655357321626,149.6,37,Salaried,Branch,Single,M,1
27455.53054908943,48.800000000000004,33,Retired,Digital,Single,F,0
40084.48060326177,50.400000000000006,36,Self-employed,Phone,Married,F,0
17197.887480100104,4.0,42,Salaried,Digital,Married,M,0
14173.481505636812,23.200000000000003,36,Self-employed,Branch,Married,M,1
38877.93405992984,13.600000000000001,52,Retired,Branch,Single,M,1
15233.734889647718,31.200000000000003,39,Salaried,Digital,Married,F,0
11853.915882698228,68.8,51,Salaried,Referral,Married,F,1
6806.304293615188,62.400000000000006,48,Salaried,Referral,Married,M,0
12758.939271011968,58.400000000000006,55,Self-employed,Phone,Widowed,F,1
47500.0,13.600000000000001,39,Retired,Digital,Married,F,1
34440.53640796838,57.6,52,Salaried,Digital,Single,M,0
18404.042067714257,30.400000000000002,35,Salaried,Digital,Single,M,1
17071.78416953557,32.0,31,Salaried,Branch,Single,F,0
31023.19091272301,46.400000000000006,23,Salaried,Referral,Single,M,0
18216.58181459555,7.2,25,Self-employed,Digital,Divorced,M,1
8025.37649537656,128.0,16,Retired,Digital,Single,F,0
18681.367599656256,46.400000000000006,59,Self-employed,Branch,Married,M,0
19034.584846210455,20.8,43,Salaried,Digital,Married,M,1
17265.220463932143,40.800000000000004,57,Self-employed,Digital,Married,F,1
19993.7832791913,53.6,29,Other,Phone,Married,F,0
11304.613930330086,95.2,20,Other,Digital,Single,M,0
18802.590935226162,34.4,37,Salaried,Referral,Married,F,1
6546.851473916192,55.2,32,Self-employed,Digital,Single,M,0
9860.851975204432,17.6,49,Other,Referral,Married,M,1
14800.16552072113,23.200000000000003,33,Salaried,Branch,Widowed,M,1
24593.297962857134,3.2,32,Self-employed,Referral,Single,M,1
14332.828336067116,50.400000000000006,63,Salaried,Digital,Divorced,M,1
22310.790984499054,51.2,16,Salaried,Branch,Divorced,M,0
31644.295690511542,2.4000000000000004,32,Self-employed,Digital,Married,M,1
47500.0,24.0,44,Salaried,Branch,Single,F,1
14368.885807950759,4.800000000000001,29,Salaried,Referral,Widowed,M,1
11643.086823925983,39.2,29,Self-employed,Phone,Married,F,1
17533.352214621034,20.0,51,Self-employed,Digital,Single,M,0
19298.10741780043,70.4,61,Salaried,Digital,Married,F,0
23774.782406083967,25.6,48,Salaried,Digital,Single,M,1
27896.006189517208,247.20000000000002,28,Self-employed,Digital,Married,F,1
14461.873393555661,59.2,57,Salaried,Phone,Single,F,0
26499.137138537015,13.600000000000001,45,Salaried,Branch,Married,F,1
17995.669298981175,5.6000000000000005,42,Salaried,Digital,Single,F,0
35779.47523206169,61.6,16,Self-employed,Digital,Single,M,0
14492.972059807036,18.400000000000002,31,Retired,Referral,Single,F,0
18636.1787962042,3.2,49,Salaried,Digital,Divorced,M,1
20148.002034209258,40.800000000000004,32,Salaried,Referral,Single,M,1
33800.19542115985,4.800000000000001,42,Salaried,Digital,Widowed,M,1
17089.928654894687,13.600000000000001,37,Retired,Digital,Widowed,M,1
9198.027850890881,30.400000000000002,40,Salaried,Digital,Divorced,F,1
6193.983064432912,71.2,32,Salaried,Phone,Single,F,0
31860.19229914339,25.6,47,Salaried,Digital,Single,M,1
25156.49547386289,16.8,56,Salaried,Referral,Single,M,1
46438.08606168027,9.600000000000001,17,Self-employed,Branch,Married,F,1
18109.40296536919,22.400000000000002,32,Salaried,Digital,Divorced,M,1
18045.74784078081,1.6,44,Retired,Digital,Married,M,1
19078.6769464844,21.6,51,Salaried,Digital,Single,M,0
12420.253919505147,14.4,27,Salaried,Branch,Single,F,0
11230.94500163321,5.6000000000000005,38,Self-employed,Branch,Single,M,0
22286.68175886463,8.0,16,Salaried,Digital,Single,F,1
34794.451373348806,127.2,30,Salaried,Digital,Married,F,1
24612.056917763508,21.6,60,Self-employed,Phone,Married,M,0
12837.265544723341,57.6,35,Salaried,Phone,Married,F,1
22103.60177902525,118.4,16,Salaried,Referral,Married,M,1
19045.47851070253,5.6000000000000005,46,Salaried,Branch,Married,M,1
12218.363883916676,43.2,34,Self-employed,Branch,Married,F,1
8227.202725675745,113.60000000000001,42,Salaried,Digital,Single,F,0
10408.118785812352,142.4,40,Other,Digital,Married,F,0
35101.38225616172,26.400000000000002,38,Salaried,Branch,Single,F,1
19947.872364496914,24.0,26,Self-employed,Digital,Single,F,0
11887.381495450198,165.60000000000002,16,Salaried,Digital,Single,F,1
17937.450626999434,63.2,37,Salaried,Digital,Divorced,F,0
24716.239508117298,96.80000000000001,46,Salaried,Digital,Single,F,1
12389.673675350583,71.2,26,Salaried,Digital,Single,F,0
10825.910945766775,52.800000000000004,26,Self-employed,Branch,Divorced,M,0
5900.933227958113,24.0,41,Self-employed,Digital,Widowed,F,0
32920.01566191326,24.0,58,Salaried,Digital,Divorced,M,1
24378.580616296753,55.2,56,Self-employed,Digital,Divorced,M,0
25599.808430159126,84.80000000000001,23,Self-employed,Digital,Divorced,F,1
24001.199314017365,3.2,43,Other,Branch,Divorced,M,0
5075.355067651664,98.4,38,Salaried,Referral,Married,M,1
18296.619256714468,36.0,41,Salaried,Branch,Single,M,1
22441.95668594773,36.800000000000004,34,Salaried,Branch,Single,F,1
17874.78448714678,72.0,30,Other,Digital,Single,F,1
4179.343857660319,85.60000000000001,49,Other,Digital,Married,F,1
15896.001143735959,12.0,24,Self-employed,Digital,Married,F,0
14681.37305699586,76.80000000000001,39,Salaried,Phone,Single,M,1
31927.14562116059,1.6,56,Salaried,Branch,Married,F,1
16096.356961178606,60.0,35,Salaried,Referral,Married,F,1
12538.980012549411,39.2,43,Self-employed,Digital,Married,M,0
12534.57223217055,60.800000000000004,50,Salaried,Digital,Single,M,0
26434.223450884354,87.2,25,Retired,Phone,Married,M,1
25647.724554347456,159.20000000000002,23,Salaried,Digital,Single,F,1
15067.916534914659,29.6,25,Other,Digital,Single,M,1
13485.586319797714,34.4,60,Salaried,Digital,Single,F,1
4304.9792015030935,20.0,31,Self-employed,Referral,Married,M,1
5032.727487345236,15.200000000000001,36,Self-employed,Branch,Widowed,F,0
10377.929674996989,42.400000000000006,28,Salaried,Digital,Married,F,0
15715.135598764517,21.6,26,Other,Digital,Married,M,1
10658.674683755658,26.400000000000002,30,Self-employed,Referral,Single,F,1
6906.547798269188,4.800000000000001,50,Salaried,Branch,Married,F,0
16757.619078298554,4.800000000000001,39,Retired,Digital,Married,F,1
16909.387020364175,116.80000000000001,42,Self-employed,Referral,Married,F,1
37580.73381274006,8.8,30,Salaried,Digital,Single,M,0
13814.531429303515,84.80000000000001,44,Self-employed,Digital,Divorced,M,1
14882.013431909396,60.0,40,Other,Branch,Widowed,F,1
11141.76735029023,27.200000000000003,19,Self-employed,Digital,Single,M,1
47500.0,11.200000000000001,41,Self-employed,Digital,Married,F,1
25223.825886413906,2.4000000000000004,23,Salaried,Digital,Divorced,M,1
10422.215653586472,98.4,47,Self-employed,Digital,Married,M,0
5253.830906318235,53.6,35,Other,Referral,Married,M,0
7906.268416442407,9.600000000000001,25,Salaried,Digital,Single,M,0
9869.139360808682,3.2,42,Other,Digital,Married,F,1
7567.514889361638,120.80000000000001,24,Self-employed,Referral,Single,M,0
15954.365846122608,15.200000000000001,40,Salaried,Branch,Married,F,0
9307.48333751067,14.4,17,Self-employed,Referral,Single,F,0
6540.065874468343,46.400000000000006,39,Retired,Digital,Married,M,0
25115.913672323328,35.2,41,Self-employed,Digital,Divorced,M,0
6795.89145304391,13.600000000000001,24,Salaried,Referral,Single,M,0
3702.356241742601,11.200000000000001,24,Salaried,Digital,Married,M,1
30059.20804950823,109.60000000000001,25,Self-employed,Digital,Single,F,0
47500.0,16.0,21,Salaried,Digital,Married,F,1
17551.784930473492,3.2,37,Salaried,Digital,Single,M,1
25863.61044523148,46.400000000000006,29,Self-employed,Phone,Married,M,1
25630.471013934814,94.4,25,Salaried,Digital,Single,F,1
47500.0,1.6,38,Self-employed,Digital,Divorced,F,0
9457.125311215847,8.0,19,Salaried,Digital,Married,F,0
13046.0834146179,11.200000000000001,39,Self-employed,Referral,Married,M,1
13164.354873256707,56.0,51,Salaried,Digital,Single,M,1
17698.066008177822,16.0,63,Self-employed,Branch,Single,F,1
15128.395993688038,96.80000000000001,25,Self-employed,Digital,Widowed,F,0
16307.062908114904,12.8,25,Other,Referral,Single,M,0
18663.43721585652,40.800000000000004,19,Salaried,Digital,Divorced,M,0
47500.0,2.4000000000000004,56,Retired,Digital,Married,M,0
20193.69836348663,72.8,57,Salaried,Branch,Single,M,1
28179.66992438327,225.60000000000002,56,Self-employed,Digital,Married,M,1
25577.04486437524,53.6,28,Self-employed,Branch,Married,F,1
21217.329264673142,47.2,56,Salaried,Branch,Single,F,1
14601.52587840896,15.200000000000001,33,Self-employed,Digital,Single,M,0
27765.752421838773,63.2,16,Self-employed,Referral,Single,F,0
5992.852322573647,32.0,16,Salaried,Digital,Divorced,M,1
43158.77562442785,10.4,42,Self-employed,Referral,Married,M,1
25571.297930831563,60.0,18,Self-employed,Digital,Single,F,0
18196.445828380605,39.2,46,Salaried,Digital,Married,F,0
