monthly_income,employment_tenure,age,employment_type,acquisition_channel,marital_status,gender,converted,income_bin
10586.536095589585,72,38,Self-employed,Digital,Married,F,0,8K-15K
32812.97338338583,47,39,Self-employed,Digital,Widowed,F,1,25K-40K
15182.875479790877,56,19,Salaried,Referral,Divorced,M,0,15K-25K
28444.466812202485,5,31,Salaried,Referral,Divorced,F,1,25K-40K
15137.718477837301,38,44,Salaried,Referral,Divorced,M,1,15K-25K
17397.891746754703,12,43,Self-employed,Branch,Married,F,0,15K-25K
24249.1325017144,14,52,Retired,Referral,Married,M,0,15K-25K
21472.712770201946,64,36,Salaried,Digital,Married,M,0,15K-25K
5446.24103709908,145,21,Retired,Digital,Widowed,F,1,0-8K
9202.71433507247,31,50,Self-employed,Digital,Single,M,0,8K-15K
31496.94987859413,13,55,Salaried,Referral,Married,M,1,25K-40K
16659.202520518513,62,48,Self-employed,Digital,Single,M,1,15K-25K
13170.848486140612,122,36,Salaried,Digital,Single,M,1,8K-15K
7981.292069795747,82,50,Other,Branch,Married,M,0,0-8K
9434.780633439623,121,70,Self-employed,Digital,Married,M,1,8K-15K
5361.0804809830715,46,39,Self-employed,Digital,Married,F,0,0-8K
16970.495710287178,83,22,Self-employed,Digital,Married,F,1,15K-25K
12593.517188073141,9,30,Self-employed,Digital,Married,F,1,8K-15K
10097.541581300256,25,45,Retired,Branch,Single,F,1,8K-15K
17311.493860835253,29,18,Self-employed,Branch,Married,F,0,15K-25K
22435.109036643473,42,40,Other,Digital,Divorced,M,0,15K-25K
50000.0,158,42,Self-employed,Digital,Single,M,1,40K+
7279.882116433804,124,56,Salaried,Referral,Married,F,1,0-8K
36157.10049916204,8,53,Other,Branch,Married,F,0,25K-40K
32333.558626047692,11,48,Self-employed,Branch,Divorced,M,1,25K-40K
11299.845774963547,26,18,Self-employed,Branch,Married,M,1,8K-15K
20372.506958376143,20,49,Other,Digital,Single,F,1,15K-25K
13703.684954053608,57,46,Salaried,Phone,Divorced,F,0,8K-15K
20159.14172775947,139,41,Salaried,Branch,Divorced,F,0,15K-25K
44599.53036601465,196,18,Salaried,Digital,Married,M,0,40K+
25935.390397132185,63,28,Self-employed,Branch,Married,F,0,25K-40K
24469.06691559746,109,23,Retired,Digital,Married,F,1,15K-25K
13930.199775091878,44,18,Other,Digital,Married,F,0,8K-15K
7402.447746452539,14,37,Salaried,Phone,Married,F,0,0-8K
15913.436172803256,44,28,Self-employed,Referral,Divorced,F,0,15K-25K
37196.31190168017,48,69,Other,Digital,Divorced,F,0,25K-40K
7213.42596577961,81,35,Self-employed,Digital,Married,M,1,0-8K
9575.340541362839,14,53,Salaried,Referral,Divorced,M,1,8K-15K
19453.07903658344,27,19,Self-employed,Digital,Single,F,0,15K-25K
9988.673989926878,27,31,Other,Branch,Single,F,0,8K-15K
11209.152731621434,192,39,Other,Branch,Married,F,1,8K-15K
13986.402001169427,35,27,Self-employed,Branch,Married,F,0,8K-15K
7947.634033341047,84,32,Retired,Referral,Single,F,1,0-8K
10051.99993573452,83,35,Salaried,Referral,Married,F,0,8K-15K
27503.175509816254,18,35,Salaried,Phone,Single,M,0,25K-40K
8230.303174014203,50,60,Other,Digital,Married,M,0,8K-15K
6913.81400775376,134,42,Salaried,Referral,Divorced,F,1,0-8K
12357.086859826612,38,43,Salaried,Digital,Married,M,0,8K-15K
27977.987003369573,174,44,Salaried,Digital,Married,F,1,25K-40K
16024.064702738575,14,45,Self-employed,Digital,Widowed,M,1,15K-25K
13646.67734632645,4,37,Self-employed,Branch,Married,F,0,8K-15K
18520.162426838553,133,34,Salaried,Digital,Divorced,M,1,15K-25K
6326.962488197053,112,40,Other,Referral,Married,M,0,0-8K
24265.803923096802,294,51,Other,Branch,Widowed,F,1,15K-25K
22698.65654871638,68,51,Salaried,Digital,Divorced,F,0,15K-25K
14106.837889890443,165,35,Salaried,Referral,Married,M,1,8K-15K
32976.63987078438,105,47,Self-employed,Referral,Married,M,1,25K-40K
9168.255806112786,111,35,Self-employed,Branch,Married,F,1,8K-15K
35480.74365186891,50,38,Salaried,Digital,Married,M,1,25K-40K
19785.333291769188,28,32,Salaried,Referral,Married,F,0,15K-25K
14736.290119005389,163,35,Salaried,Referral,Single,M,1,8K-15K
17819.984278387015,33,54,Salaried,Digital,Married,M,1,15K-25K
16909.673616827713,46,39,Salaried,Digital,Married,M,0,15K-25K
37502.75732232091,35,39,Self-employed,Branch,Divorced,M,1,25K-40K
9452.102887570503,49,20,Self-employed,Referral,Married,M,1,8K-15K
11412.773122753755,38,34,Self-employed,Digital,Single,F,1,8K-15K
33583.21727298184,2,35,Salaried,Digital,Single,M,1,25K-40K
12615.46900684852,128,28,Self-employed,Referral,Single,M,0,8K-15K
30955.929606402435,35,38,Salaried,Digital,Single,M,0,25K-40K
49994.165610174714,53,32,Salaried,Phone,Single,F,0,40K+
14170.576038507917,8,38,Self-employed,Digital,Married,F,0,8K-15K
27141.451012565703,0,39,Self-employed,Branch,Divorced,F,0,25K-40K
9025.27840744905,16,26,Salaried,Digital,Married,M,1,8K-15K
28362.977905134096,73,33,Self-employed,Phone,Married,F,1,25K-40K
20325.964589991396,6,38,Other,Referral,Married,F,1,15K-25K
23952.379944888165,143,52,Self-employed,Phone,Widowed,M,1,15K-25K
12242.352762814455,14,41,Self-employed,Branch,Divorced,M,0,8K-15K
6656.505663270905,13,30,Other,Digital,Single,F,1,0-8K
24390.554821243626,12,42,Self-employed,Digital,Single,M,0,15K-25K
5228.909927717012,0,58,Self-employed,Branch,Single,M,0,0-8K
14907.052538085616,88,49,Salaried,Branch,Married,M,1,8K-15K
31720.204407612044,124,44,Salaried,Phone,Married,M,1,25K-40K
20234.38454592721,57,46,Self-employed,Digital,Single,M,1,15K-25K
50000.0,12,55,Self-employed,Referral,Divorced,F,0,40K+
33358.41994356801,20,50,Salaried,Phone,Married,F,0,25K-40K
12181.345059785775,38,44,Other,Digital,Widowed,F,0,8K-15K
18331.717364569675,185,50,Salaried,Referral,Single,M,1,15K-25K
17528.397841002108,17,25,Self-employed,Branch,Single,F,1,15K-25K
6979.230471149127,78,19,Salaried,Referral,Single,F,1,0-8K
10257.46128614525,34,39,Salaried,Digital,Single,M,0,8K-15K
12881.448516705952,21,38,Retired,Digital,Married,F,1,8K-15K
5314.890552044632,36,31,Salaried,Digital,Single,F,0,0-8K
18555.027970872503,4,47,Salaried,Phone,Married,M,0,15K-25K
15530.434489904179,96,18,Self-employed,Referral,Single,M,1,15K-25K
6609.502460014064,16,31,Self-employed,Digital,Single,M,0,0-8K
22983.405147469046,77,32,Self-employed,Phone,Divorced,F,0,15K-25K
27709.30750686685,4,18,Other,Branch,Widowed,M,1,25K-40K
20665.495147042082,186,55,Salaried,Referral,Married,M,1,15K-25K
14847.088952423843,12,21,Self-employed,Digital,Widowed,M,0,8K-15K
25715.91374326836,128,30,Self-employed,Digital,Married,F,1,25K-40K
27122.860612021042,99,48,Other,Branch,Married,M,1,25K-40K
21686.433112773,206,45,Other,Digital,Divorced,F,1,15K-25K
10995.404037942855,38,24,Self-employed,Branch,Single,F,0,8K-15K
21289.31237431915,77,46,Self-employed,Branch,Single,F,1,15K-25K
36948.79781875197,27,41,Salaried,Digital,Married,F,1,25K-40K
12607.18999650722,12,65,Salaried,Digital,Married,M,1,8K-15K
50000.0,35,42,Self-employed,Phone,Single,F,1,40K+
13155.845185047368,10,36,Self-employed,Digital,Single,F,1,8K-15K
18387.82809282517,241,27,Self-employed,Digital,Married,F,1,15K-25K
12046.249460697856,6,29,Self-employed,Branch,Married,F,0,8K-15K
20618.881271241633,53,28,Salaried,Branch,Married,F,0,15K-25K
6340.208823940158,59,54,Self-employed,Referral,Divorced,M,0,0-8K
12995.71440201518,46,38,Salaried,Referral,Married,M,1,8K-15K
9364.931307159102,65,44,Salaried,Digital,Married,M,0,8K-15K
19559.238449092365,7,56,Salaried,Digital,Divorced,M,1,15K-25K
32750.333535622158,48,18,Retired,Referral,Divorced,F,0,25K-40K
26571.745002589774,20,53,Salaried,Phone,Married,M,1,25K-40K
4345.9705458162025,168,38,Retired,Branch,Married,M,1,0-8K
50000.0,86,43,Salaried,Digital,Married,F,1,40K+
21529.254515430483,215,28,Salaried,Digital,Married,F,1,15K-25K
11317.443824529495,2,28,Other,Digital,Single,F,0,8K-15K
19816.629766952952,20,43,Self-employed,Referral,Married,F,1,15K-25K
20044.576422054753,13,66,Salaried,Digital,Single,F,1,15K-25K
12087.06038643546,0,50,Salaried,Digital,Single,F,0,8K-15K
20307.59027678856,16,53,Other,Branch,Married,M,0,15K-25K
12525.434643512594,68,35,Salaried,Branch,Divorced,F,1,8K-15K
14148.767607272319,15,30,Self-employed,Branch,Single,M,1,8K-15K
11946.964621756419,42,28,Salaried,Branch,Single,F,0,8K-15K
7634.228968858492,131,32,Salaried,Referral,Married,F,1,0-8K
19682.82844600764,71,18,Salaried,Digital,Married,F,0,15K-25K
25621.30886851405,30,29,Self-employed,Branch,Single,F,0,25K-40K
24561.369881651834,27,31,Self-employed,Digital,Single,F,0,15K-25K
29494.384007603716,36,35,Salaried,Digital,Married,F,0,25K-40K
21907.933840247017,11,39,Self-employed,Branch,Divorced,M,1,15K-25K
13099.963213687708,60,42,Retired,Branch,Single,M,0,8K-15K
29845.767565250342,27,37,Other,Referral,Single,M,0,25K-40K
7986.352896931709,114,31,Salaried,Branch,Married,M,0,0-8K
10504.900803995228,84,18,Salaried,Referral,Single,M,0,8K-15K
10112.018613776334,56,31,Retired,Branch,Single,F,0,8K-15K
34476.5146173118,27,26,Salaried,Branch,Married,M,0,25K-40K
31750.79706718667,14,43,Salaried,Branch,Widowed,F,1,25K-40K
24158.296542762382,89,48,Retired,Digital,Single,M,0,15K-25K
34308.82604423556,39,49,Salaried,Digital,Married,F,0,25K-40K
10640.580615713594,15,47,Salaried,Branch,Married,M,0,8K-15K
22229.090032648935,13,36,Salaried,Digital,Divorced,F,0,15K-25K
16728.938498266896,10,31,Retired,Branch,Single,F,1,15K-25K
29975.30821758075,90,29,Salaried,Branch,Married,M,1,25K-40K
16829.110949849863,15,19,Retired,Phone,Divorced,M,0,15K-25K
14314.585578471067,44,49,Self-employed,Referral,Widowed,M,0,8K-15K
24947.904536425667,36,35,Self-employed,Digital,Married,F,1,15K-25K
30506.69663549191,51,23,Salaried,Branch,Married,F,1,25K-40K
12076.212446063133,125,28,Salaried,Digital,Married,F,1,8K-15K
17384.85314512014,121,27,Self-employed,Digital,Married,M,0,15K-25K
9556.10618083503,35,38,Salaried,Referral,Married,M,0,8K-15K
4028.556448893615,0,50,Other,Digital,Married,M,0,0-8K
20338.598810322328,33,33,Salaried,Digital,Divorced,M,1,15K-25K
25986.779677712588,55,18,Self-employed,Phone,Married,M,0,25K-40K
21104.468735490605,48,35,Salaried,Referral,Married,M,0,15K-25K
5598.550306371471,63,36,Self-employed,Referral,Divorced,F,1,0-8K
14610.421317703695,10,35,Salaried,Referral,Divorced,M,0,8K-15K
4764.707094356057,62,30,Salaried,Referral,Married,M,1,0-8K
41020.23106492188,12,40,Retired,Digital,Married,F,0,40K+
9399.081500105414,83,38,Self-employed,Branch,Married,F,0,8K-15K
38301.416762629,24,37,Self-employed,Branch,Single,F,0,25K-40K
31809.548347881184,74,42,Self-employed,Digital,Single,M,0,25K-40K
10505.41154352936,2,32,Self-employed,Referral,Married,F,1,8K-15K
9139.20818849106,31,32,Salaried,Branch,Single,F,0,8K-15K
22252.777913179398,73,54,Salaried,Digital,Married,M,0,15K-25K
10866.126595925505,15,44,Retired,Digital,Married,M,1,8K-15K
19177.45760744428,95,47,Salaried,Digital,Married,F,1,15K-25K
13498.089629885886,59,52,Self-employed,Referral,Single,F,1,8K-15K
6193.80545439288,53,44,Salaried,Branch,Single,M,0,0-8K
4730.183087839482,26,49,Salaried,Branch,Single,M,0,0-8K
20661.152992873755,39,19,Salaried,Branch,Single,F,0,15K-25K
12875.291321668059,54,40,Self-employed,Branch,Widowed,M,1,8K-15K
12940.874020364501,38,35,Self-employed,Referral,Single,F,1,8K-15K
27378.63663627161,71,58,Salaried,Branch,Single,M,1,25K-40K
36463.43898722505,34,49,Salaried,Phone,Single,F,1,25K-40K
15313.24114134037,13,30,Other,Phone,Married,M,0,15K-25K
14700.558655997935,14,42,Salaried,Phone,Married,M,0,8K-15K
24345.098627918283,0,40,Retired,Branch,Single,F,1,15K-25K
7989.142075228342,21,43,Other,Phone,Divorced,M,0,0-8K
20617.424213118604,82,25,Other,Branch,Divorced,M,0,15K-25K
25112.765540228113,94,42,Retired,Referral,Single,F,1,25K-40K
27123.020875092127,13,35,Salaried,Phone,Married,M,0,25K-40K
5641.743221139623,191,41,Other,Phone,Married,M,0,0-8K
11420.746377400383,41,29,Retired,Referral,Single,M,1,8K-15K
10647.0916390309,149,30,Retired,Branch,Divorced,F,0,8K-15K
19147.590660980568,73,52,Salaried,Digital,Single,F,1,15K-25K
24063.38688383131,76,25,Other,Digital,Married,F,1,15K-25K
44268.39385781852,5,26,Self-employed,Referral,Married,F,1,40K+
13400.143727028848,14,37,Self-employed,Digital,Married,M,0,8K-15K
13379.199462854913,0,28,Salaried,Branch,Divorced,M,1,8K-15K
35947.082710374416,75,27,Salaried,Branch,Single,F,0,25K-40K
21546.015074966796,25,39,Other,Branch,Single,F,0,15K-25K
38583.920708571546,92,19,Self-employed,Phone,Married,F,0,25K-40K
21444.785655184984,24,25,Salaried,Branch,Single,F,0,15K-25K
9006.754085130702,102,62,Retired,Referral,Single,M,0,8K-15K
8104.080563924128,8,43,Salaried,Branch,Married,F,1,8K-15K
7108.8278550556315,11,29,Salaried,Referral,Single,F,0,0-8K
26828.796900967405,25,43,Salaried,Digital,Married,M,1,25K-40K
36796.50305094342,31,44,Salaried,Digital,Single,M,1,25K-40K
50000.0,25,49,Salaried,Phone,Single,F,1,40K+
29907.45918672466,86,36,Salaried,Branch,Married,F,1,25K-40K
36232.18700415862,6,49,Salaried,Branch,Single,F,1,25K-40K
12733.482243931752,25,18,Self-employed,Branch,Widowed,F,0,8K-15K
9010.54205205982,108,25,Other,Digital,Single,F,1,8K-15K
30032.866154117408,4,39,Self-employed,Branch,Married,M,0,25K-40K
23169.880302171132,171,41,Salaried,Digital,Divorced,F,0,15K-25K
19234.61163807856,257,27,Salaried,Branch,Single,M,0,15K-25K
22752.331175444633,5,41,Retired,Branch,Married,F,0,15K-25K
21892.760480234156,20,30,Other,Branch,Divorced,M,1,15K-25K
38959.974993752745,27,34,Salaried,Branch,Single,F,1,25K-40K
39221.93167727264,89,50,Salaried,Phone,Widowed,M,1,25K-40K
24997.527811089196,54,48,Self-employed,Branch,Single,F,1,15K-25K
29955.90432573635,62,26,Self-employed,Referral,Single,F,1,25K-40K
24549.273287356544,85,25,Salaried,Branch,Married,F,1,15K-25K
13674.638075252176,7,33,Self-employed,Branch,Single,M,0,8K-15K
28394.161015004152,107,37,Self-employed,Digital,Married,M,1,25K-40K
7811.114690334164,73,30,Other,Digital,Divorced,F,0,0-8K
33939.504228102276,51,50,Salaried,Branch,Widowed,F,1,25K-40K
8806.859946342256,132,42,Other,Digital,Married,M,1,8K-15K
21407.18670730829,72,42,Salaried,Referral,Widowed,F,1,15K-25K
10860.71712529243,13,22,Self-employed,Branch,Married,F,0,8K-15K
25135.422616354303,33,52,Self-employed,Referral,Single,M,1,25K-40K
17670.37635962656,40,18,Salaried,Phone,Married,M,0,15K-25K
6926.752898086423,3,48,Self-employed,Digital,Married,M,0,0-8K
23211.886570210405,185,49,Salaried,Digital,Married,M,1,15K-25K
12749.502546955518,8,32,Salaried,Branch,Married,M,1,8K-15K
30597.94205235992,71,53,Salaried,Digital,Married,F,1,25K-40K
18048.09491365029,42,37,Self-employed,Digital,Married,M,1,15K-25K
22862.48396273239,1,38,Salaried,Referral,Widowed,M,1,15K-25K
10152.33113924164,155,42,Other,Phone,Married,M,0,8K-15K
12662.506490630047,114,70,Salaried,Referral,Single,F,0,8K-15K
13695.420944783713,44,54,Salaried,Branch,Married,M,1,8K-15K
30152.450872214074,15,46,Salaried,Branch,Single,F,1,25K-40K
49336.83556216188,7,27,Self-employed,Branch,Divorced,M,1,40K+
11124.408632076285,27,39,Salaried,Branch,Single,M,0,8K-15K
34410.219811888135,17,28,Salaried,Branch,Single,F,1,25K-40K
4905.898567271973,42,47,Salaried,Digital,Single,M,1,0-8K
8808.622579740122,203,39,Salaried,Phone,Single,F,0,8K-15K
10144.96625807039,51,24,Self-employed,Referral,Married,F,0,8K-15K
8010.390467164858,132,38,Self-employed,Branch,Married,M,1,8K-15K
6973.321734016793,63,27,Salaried,Phone,Divorced,F,0,0-8K
23104.885029304944,38,39,Salaried,Digital,Married,F,1,15K-25K
15860.061634846465,115,27,Retired,Digital,Single,F,1,15K-25K
22643.842475445086,38,38,Salaried,Referral,Married,M,0,15K-25K
27290.21826548843,121,47,Other,Phone,Married,M,0,25K-40K
21149.471498328676,20,37,Salaried,Branch,Married,F,1,15K-25K
26759.849915570958,8,33,Salaried,Digital,Married,F,0,25K-40K
17296.866350242082,115,40,Self-employed,Referral,Single,M,0,15K-25K
8846.736978469826,53,46,Retired,Digital,Married,M,0,8K-15K
34019.47754331192,131,24,Salaried,Branch,Married,M,1,25K-40K
12664.178801371541,166,41,Salaried,Digital,Married,F,0,8K-15K
10287.06151244756,3,53,Salaried,Phone,Divorced,M,0,8K-15K
16207.822491424397,41,44,Other,Branch,Married,M,0,15K-25K
10428.66400702837,28,38,Self-employed,Referral,Married,F,0,8K-15K
14038.260456673432,58,45,Salaried,Digital,Married,M,1,8K-15K
22168.60444969081,94,43,Salaried,Digital,Single,M,1,15K-25K
22225.710837222196,19,47,Salaried,Phone,Married,M,0,15K-25K
10522.824724098055,48,18,Salaried,Digital,Married,M,0,8K-15K
13458.642937426586,74,19,Salaried,Branch,Married,M,0,8K-15K
34358.33106414263,8,50,Self-employed,Digital,Married,M,1,25K-40K
24290.486986448046,100,19,Salaried,Referral,Divorced,M,0,15K-25K
50000.0,55,42,Salaried,Digital,Single,F,1,40K+
36610.00725356331,179,33,Self-employed,Branch,Single,M,1,25K-40K
35831.25517687328,24,26,Salaried,Branch,Divorced,F,1,25K-40K
7842.23280792347,6,42,Salaried,Branch,Divorced,M,1,0-8K
28518.726224051836,42,40,Salaried,Digital,Married,M,1,25K-40K
17468.174757321183,5,63,Salaried,Referral,Divorced,F,1,15K-25K
12957.252097060868,209,30,Retired,Branch,Single,M,1,8K-15K
19946.504707158154,2,55,Self-employed,Digital,Single,M,0,15K-25K
31796.990335987794,84,42,Salaried,Branch,Divorced,F,1,25K-40K
24355.158511669502,44,30,Salaried,Phone,Divorced,F,1,15K-25K
10645.74668636287,27,47,Salaried,Digital,Single,F,0,8K-15K
28154.862335530826,4,44,Self-employed,Branch,Single,F,0,25K-40K
12301.14313386196,58,38,Self-employed,Referral,Single,M,0,8K-15K
20537.54331431193,52,41,Salaried,Digital,Single,F,1,15K-25K
15032.803007143226,19,30,Salaried,Digital,Married,F,0,15K-25K
15814.464089636704,144,28,Salaried,Branch,Married,M,1,15K-25K
28559.52501033151,21,47,Self-employed,Referral,Married,F,0,25K-40K
9661.302650954993,35,35,Retired,Digital,Married,M,0,8K-15K
50000.0,47,37,Other,Referral,Divorced,F,1,40K+
6047.186239281494,6,41,Salaried,Branch,Single,M,0,0-8K
12599.335961053259,161,41,Self-employed,Digital,Married,F,1,8K-15K
22519.280536034013,28,20,Self-employed,Branch,Divorced,M,1,15K-25K
25606.166999165285,5,53,Other,Phone,Single,F,0,25K-40K
16978.694420497108,29,39,Salaried,Digital,Divorced,M,1,15K-25K
17423.33324900818,55,35,Self-employed,Branch,Married,M,1,15K-25K
23070.962039722137,43,43,Salaried,Branch,Single,F,0,15K-25K
15699.094484481515,71,40,Self-employed,Digital,Single,F,1,15K-25K
41602.21769319256,3,47,Salaried,Digital,Married,M,1,40K+
29840.131720653266,20,44,Self-employed,Digital,Married,F,0,25K-40K
30445.53445329174,102,46,Retired,Digital,Married,M,0,25K-40K
10100.154158975312,4,54,Salaried,Digital,Single,F,0,8K-15K
17194.88002213778,116,48,Self-employed,Referral,Married,M,1,15K-25K
15058.83936169635,5,36,Salaried,Phone,Single,F,1,15K-25K
9863.922368081974,107,24,Salaried,Digital,Married,F,1,8K-15K
22383.92867265151,26,58,Salaried,Branch,Married,M,0,15K-25K
13061.347110543042,56,35,Salaried,Digital,Married,M,1,8K-15K
26721.99526382796,9,32,Retired,Digital,Single,F,0,25K-40K
9488.967265754887,4,18,Salaried,Digital,Single,F,0,8K-15K
50000.0,14,42,Self-employed,Digital,Single,M,1,40K+
10532.283148501332,8,39,Retired,Phone,Single,M,1,8K-15K
20569.844073269927,22,19,Other,Digital,Single,F,0,15K-25K
29001.86990094508,43,43,Self-employed,Branch,Married,F,1,25K-40K
12805.31684118878,53,32,Salaried,Digital,Married,M,0,8K-15K
30075.951744957012,93,70,Retired,Digital,Married,F,1,25K-40K
8625.60031588972,64,31,Salaried,Referral,Married,M,0,8K-15K
43099.6700025661,56,32,Other,Digital,Single,F,1,40K+
18187.495181506383,31,27,Self-employed,Phone,Widowed,F,1,15K-25K
12608.836481816825,38,53,Self-employed,Digital,Single,M,1,8K-15K
15070.446755611576,32,33,Salaried,Branch,Married,M,1,15K-25K
29300.256863398798,110,29,Self-employed,Phone,Divorced,F,1,25K-40K
12699.613321913534,15,46,Retired,Digital,Married,F,0,8K-15K
11503.255788731976,0,21,Retired,Branch,Single,F,0,8K-15K
15789.146324096644,63,45,Salaried,Referral,Single,F,0,15K-25K
8900.143973062823,13,59,Other,Digital,Single,F,0,8K-15K
50000.0,132,44,Salaried,Branch,Married,F,1,40K+
12837.980016377604,117,45,Self-employed,Digital,Married,F,0,8K-15K
29702.012151606104,4,48,Self-employed,Digital,Married,F,1,25K-40K
20448.85255646986,6,58,Salaried,Digital,Single,F,0,15K-25K
9989.397601864588,41,52,Salaried,Phone,Divorced,F,1,8K-15K
17969.428467753736,56,43,Self-employed,Digital,Married,M,1,15K-25K
28865.479165615805,19,48,Salaried,Digital,Single,F,0,25K-40K
16107.547000713343,75,27,Salaried,Branch,Single,M,1,15K-25K
36896.34477413667,54,47,Self-employed,Digital,Married,M,1,25K-40K
33286.56814768688,23,25,Retired,Branch,Married,M,1,25K-40K
31299.23429451544,1,33,Self-employed,Digital,Single,F,0,25K-40K
13687.057217595688,83,18,Salaried,Referral,Single,M,1,8K-15K
9434.179884386398,14,42,Salaried,Branch,Married,M,1,8K-15K
12479.56064757291,107,30,Self-employed,Digital,Single,M,0,8K-15K
20287.182555393276,32,51,Self-employed,Digital,Single,M,1,15K-25K
25021.031948625503,51,42,Self-employed,Branch,Divorced,F,0,25K-40K
4900.326708811786,123,51,Retired,Referral,Married,M,0,0-8K
17946.171406204157,119,24,Salaried,Digital,Married,M,1,15K-25K
19828.062974887758,27,50,Salaried,Digital,Married,F,0,15K-25K
15267.3745186642,14,63,Other,Digital,Married,M,0,15K-25K
39134.67976628126,89,47,Self-employed,Branch,Married,M,1,25K-40K
23226.93892410094,34,47,Self-employed,Phone,Widowed,F,1,15K-25K
39581.421964431065,12,40,Other,Digital,Single,F,0,25K-40K
15842.059689055668,140,31,Other,Digital,Single,M,1,15K-25K
31649.78060080297,13,47,Self-employed,Digital,Single,M,1,25K-40K
48100.114508086255,1,19,Salaried,Digital,Married,F,0,40K+
39617.09791399523,1,32,Other,Branch,Married,M,1,25K-40K
9364.816719983197,58,18,Self-employed,Phone,Single,F,0,8K-15K
15487.590254244957,65,29,Salaried,Digital,Married,F,1,15K-25K
14660.340134849557,22,45,Self-employed,Referral,Single,F,0,8K-15K
24186.56810438415,23,44,Salaried,Digital,Single,F,1,15K-25K
27222.854351831324,24,38,Retired,Referral,Widowed,M,1,25K-40K
10901.595085003277,68,40,Salaried,Branch,Married,M,1,8K-15K
18782.917804583703,3,18,Retired,Digital,Single,F,1,15K-25K
5367.103200509969,158,33,Retired,Phone,Single,F,1,0-8K
42837.407355364805,15,29,Retired,Digital,Single,F,1,40K+
13260.90425481683,360,30,Self-employed,Branch,Married,F,0,8K-15K
18648.4509736007,11,45,Retired,Referral,Married,F,1,15K-25K
14976.089450264642,88,27,Salaried,Digital,Widowed,M,1,8K-15K
35868.56431339161,15,30,Salaried,Branch,Married,M,1,25K-40K
3286.229490963826,5,18,Retired,Referral,Married,M,0,0-8K
17854.90955708186,124,34,Salaried,Phone,Divorced,M,0,15K-25K
16924.35090012365,117,24,Salaried,Referral,Married,F,0,15K-25K
13736.587430783058,31,38,Salaried,Digital,Single,F,1,8K-15K
50000.0,72,26,Salaried,Branch,Married,F,1,40K+
10589.331644796068,48,39,Self-employed,Referral,Married,F,1,8K-15K
28654.841806370212,115,36,Self-employed,Branch,Married,M,1,25K-40K
22331.45883058735,22,58,Salaried,Referral,Single,F,1,15K-25K
38442.21760748594,44,43,Retired,Digital,Single,M,0,25K-40K
12084.592210590878,39,18,Salaried,Digital,Single,F,1,8K-15K
11616.928428026029,26,22,Self-employed,Branch,Single,M,0,8K-15K
34809.37216139602,133,38,Salaried,Phone,Divorced,F,1,25K-40K
23276.34260712122,10,26,Self-employed,Branch,Married,M,1,15K-25K
7136.927153176055,9,18,Salaried,Phone,Married,F,1,0-8K
13048.350304634763,51,54,Salaried,Phone,Married,M,1,8K-15K
22738.83631037416,64,46,Retired,Phone,Married,M,0,15K-25K
29811.7691643826,12,44,Salaried,Phone,Widowed,M,0,25K-40K
11997.596392523266,29,30,Other,Referral,Married,F,0,8K-15K
3138.3309911542783,175,43,Self-employed,Referral,Married,F,1,0-8K
24684.576921221054,16,29,Salaried,Branch,Married,F,1,15K-25K
8671.591231969769,66,40,Self-employed,Digital,Divorced,F,0,8K-15K
5375.445434658376,80,26,Salaried,Digital,Divorced,M,1,0-8K
3296.460002015396,35,56,Self-employed,Digital,Divorced,F,0,0-8K
29389.375666211497,166,19,Other,Digital,Single,M,1,25K-40K
19480.523883589307,80,52,Salaried,Digital,Single,M,1,15K-25K
15750.165806144967,36,38,Self-employed,Phone,Single,F,0,15K-25K
41498.58535380474,50,32,Salaried,Branch,Married,M,1,40K+
26433.69523085064,70,40,Self-employed,Digital,Married,M,1,25K-40K
47561.554040229064,53,46,Salaried,Referral,Single,F,1,40K+
7819.3656920415615,126,54,Salaried,Branch,Married,F,1,0-8K
17663.746992405308,26,41,Other,Digital,Single,F,0,15K-25K
6836.095231582803,21,27,Salaried,Referral,Divorced,M,0,0-8K
15714.99452576011,14,38,Self-employed,Digital,Single,F,1,15K-25K
15534.684113167728,2,59,Self-employed,Branch,Married,F,0,15K-25K
26264.360427978467,2,54,Self-employed,Digital,Married,F,0,25K-40K
18533.558275888558,122,48,Self-employed,Branch,Married,F,0,15K-25K
26213.879017123843,68,47,Self-employed,Referral,Single,F,0,25K-40K
27503.37710363209,64,46,Salaried,Digital,Divorced,M,1,25K-40K
50000.0,57,51,Other,Phone,Married,F,0,40K+
14925.433854676008,113,32,Retired,Digital,Divorced,F,1,8K-15K
10253.622939221257,39,21,Salaried,Branch,Divorced,M,1,8K-15K
20903.046004795746,122,38,Salaried,Phone,Married,F,0,15K-25K
11143.726621605156,26,28,Self-employed,Phone,Divorced,F,0,8K-15K
43878.356578776526,156,25,Other,Digital,Divorced,F,0,40K+
15215.488626947656,71,29,Other,Digital,Widowed,M,1,15K-25K
12844.284164649716,17,67,Retired,Referral,Divorced,M,1,8K-15K
13591.64530721925,49,39,Salaried,Digital,Divorced,M,0,8K-15K
27751.64659255798,45,42,Other,Branch,Married,F,1,25K-40K
16405.17003322539,8,23,Retired,Referral,Single,M,1,15K-25K
12271.072079393534,53,18,Salaried,Branch,Divorced,M,0,8K-15K
48982.14635395508,22,28,Salaried,Digital,Married,F,1,40K+
